id,Name,Description,Building type,Property type,Amenities,host_id,Host_name,Host_identity_verified,Host_Experience,Host_fee,Neighbourhood,State,Zipcode,Currency,Season,Instant_bookable,Construction_year,Accommodation_year,Commission,Booking_total,Status,Bookings,Service_fee,Cancellation_Policy,Food_cost,Food_type,Minimum_nights,Reviews,Reviews_per_month,Review_rate_number,House_rules,Host_Revenue,Platform_Revenue,Total_Revenue
1650246,West Shore Country Hale,Fabulous Room in East Willamsburg!,Private room,Unconventional,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Smart locks for self check-in', 'Iron and iron board', 'Heaters']",6741239,Danielle,not confirmed,Inexperienced,0.0,Meireles in Brazil,Brazil,5656,usd,Holiday Season,No,2009-01-20,2010-01-20,0.11,73.69,not confirmed,82,0.0,Moderate,24.15,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'OJ']",114,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,1.98,2," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",22.369,1.0692,42.429899999999996
4627646,The Secret Westside Lounge,Private room w/ queen bed + rooftop,Entire house,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Washer and Dryer', 'Coffee machine', 'Pool']",8030657,Maira,not confirmed,Moderately Experienced,0.0,Oak Lawn in  Texas,Montana,9745,usd,Holiday Season,No,2021-07-06,2022-07-06,0.14,87.77,confirmed,624,0.61,Strict,25.21,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'Eggs']",119,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,1.53,4, I have a cute and quiet mixed chihuahua.,23.777,1.6523999999999999,98.0352
4011219,The Home Sweet Home,BlissArtsSpace!,Apartment,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Smart locks for self check-in', 'Free parking', 'Washer and Dryer']",1704085,Zach,confirmed,Inexperienced,0.11,Triana in Spain,Spain,4955,usd,Holiday Season,No,2012-01-28,2013-01-28,0.14,70.56,confirmed,318,0.23,Strict,55.7,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Milk']",206,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,1.05,3, I have a cute and quiet mixed chihuahua.,29.817600000000002,0.8505,89.8961
4884287,The Retreat On Lansdale,Cozy room in Time Square!,Private room,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'LED TV', 'Heaters', 'Air conditioning']",9120442,Yao & Rain,confirmed,Moderately Experienced,0.11,Constitución in Argentina,Argentina,5749,usd,Non Holiday Season,No,2014-07-12,2015-07-12,0.12,67.59,confirmed,570,0.34,Flexible,54.1,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'Juices']",165,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,7.03,8,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,29.1939,15.184800000000001,109.2931
6703859,The Little James st. Manor,Huge Chelsea Loft,Entire house,Unconventional,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Smart locks for self check-in', 'LED TV']",5918752,Gianna,not confirmed,Moderately Experienced,0.0,Constitución in Argentina,Argentina,6441,usd,Holiday Season,Yes,2022-04-08,2023-04-08,0.13,69.15,confirmed,966,0.31,Moderate,11.68,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'OJ']",264,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",7.61,9, I have a cute and quiet mixed chihuahua.,21.915,18.4923,68.6833
1655160,The Sunset,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",Entire house,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Free parking', 'Heaters', 'Pool']",8157518,Serge,not confirmed,Inexperienced,0.0,Oak Lawn in  Texas,Melbourne,6800,usd,Non Holiday Season,Yes,2019-03-26,2020-03-26,0.1,72.37,confirmed,265,0.64,Flexible,17.09,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'OJ']",234,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,9.19,10," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",22.237000000000002,24.812999999999995,105.39089999999999
9889628,La Belle Vie,Large Luxury Upper East Side Studio,Entire house,Bed & Breakfast,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Pool', 'Air conditioning']",6968249,Kafayat,confirmed,Inexperienced,0.11,Triana in Spain,Spain,8167,usd,Holiday Season,Yes,2012-09-21,2013-09-21,0.13,68.96,not confirmed,498,0.0,Strict,32.72,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'Eggs']",143,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,7.64,9,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,29.4816,18.565199999999997,68.35399999999998
6810918,The Glen,"Nice, clean, safe, convenient 3BR",Shared room,Unconventional,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'LED TV', 'Heaters']",4490135,Joyce,not confirmed,Inexperienced,0.0,Poncey-Highland in  Georgia,Kansas,2862,usd,Holiday Season,Yes,2017-01-17,2018-01-17,0.12,86.7,not confirmed,701,0.0,Moderate,45.95,"['Cereals', 'Fruits', 'Vegetables', 'Eggs', 'Juices']",444,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",5.59,8,No smoking,23.67,12.074399999999999,75.6254
9216824,The Retreat On Lansdale,BIG ROOM / DOWNTOWN  LOFT /,Shared room,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Heaters', 'Smart locks for self check-in', 'Coffee machine']",3602745,Cameron,confirmed,Inexperienced,0.15,Meireles in Brazil,Brazil,2891,usd,Non Holiday Season,No,2012-12-14,2013-12-14,0.14,89.73,confirmed,560,0.76,Strict,14.42,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Milk']",163,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,4.49,3,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,37.432500000000005,3.6369,103.9436
5928450,Chez Christopher’s,Spacious Brooklyn Loft - 2 Bedroom,Shared room,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Air conditioning', 'Iron and iron board', 'Pool']",4946808,Sam,confirmed,Experienced,0.13,District VII in  Hungary,Kolkata,1235,usd,Non Holiday Season,No,2020-09-04,2021-09-04,0.13,77.48,confirmed,401,0.63,Strict,21.02,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Muffins']",474,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,9.51,2,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,32.8204,5.1354,92.29220000000001
4987608,Chinatown Artist Loft,Williamsburg Home Away From Home!Brand New Beautiful Duplex Apartment with Garden,Shared room,Apartment,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Pool', 'Heaters', 'LED TV']",8221359,Shu,not confirmed,Moderately Experienced,0.0,Capucins in France,France,8969,usd,Non Holiday Season,No,2016-11-23,2017-11-23,0.1,66.91,confirmed,813,0.73,Strict,25.84,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Yogurt']",191,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",5.35,5,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",21.691,7.222499999999999,98.91409999999999
1199383,Palm Springs Bungalow Hideaway,Sunnyside NYC/ AC room/ city views/ near Midtown,Private room,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Free parking', 'Air conditioning', 'Coffee machine']",3747838,Stephanie,confirmed,Moderately Experienced,0.13,Richmond in Melbourne,Melbourne,9159,usd,Non Holiday Season,No,2020-08-12,2021-08-12,0.12,82.09,confirmed,167,0.53,Strict,14.8,"['Cereals', 'Fruits', 'Vegetables', 'Eggs', 'Bread and Jam']",381,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,5.7,5,Clean up and treat the home the way you'd like your home to be treated,33.880700000000004,7.694999999999999,83.4654
1360883,Himalayan Home,Modern Unique Studio in NYC,Shared room,Unconventional,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Smart locks for self check-in', 'Free parking', 'Heaters']",9062087,Andrews,not confirmed,Experienced,0.0,Meireles in Brazil,Brazil,9287,usd,Non Holiday Season,Yes,2015-05-31,2016-05-31,0.12,78.53,confirmed,805,0.27,Moderate,36.84,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'Yogurt']",180,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,4.5,4,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,22.853,4.859999999999999,80.259
3373421,The Coral Reef Estate,Clean and Cozy Harlem Apartment,Shared room,Apartment,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Pool', 'Free parking', 'Air conditioning']",3592658,Dany,not confirmed,Moderately Experienced,0.0,District VII in  Hungary,Gujarat,6348,usd,Holiday Season,Yes,2009-05-06,2010-05-06,0.1,86.42,confirmed,950,0.21,Moderate,21.28,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'Yogurt']",36,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,5.7,10," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",23.642000000000003,15.389999999999999,72.4108
9495268,The Oasis,Serenity Falls in lovely Astoria 15min to the city,Shared room,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Pool', 'Air conditioning', 'Iron and iron board']",2757670,Adrian,confirmed,Inexperienced,0.14,The Bukit Peninsula in  Indonesia,Dallas,6609,usd,Non Holiday Season,Yes,2009-08-26,2010-08-26,0.13,76.51,not confirmed,990,0.0,Moderate,33.92,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'Yogurt']",28,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,5.82,7,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",33.3624,10.9998,62.2151
3954955,Charming Retreat on the Eastside,Lovely 3 bedroom in Italianate Brownstone w/garden,Entire house,Bed & Breakfast,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'LED TV', 'Free parking', 'Heaters']",7753779,Alex,not confirmed,Inexperienced,0.0,Constitución in Argentina,Argentina,1818,usd,Non Holiday Season,No,2014-02-03,2015-02-03,0.12,88.65,confirmed,859,0.78,Flexible,51.96,"['Cereals', 'Fruits', 'Vegetables', 'OJ', 'Eggs']",407,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,2.23,4,Clean up and treat the home the way you'd like your home to be treated,23.865000000000002,2.4084,141.1749
1172568,The Secret Westside Lounge,"Large, Open, Airy Room, Close to Subway Harlem NYC",Apartment,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Coffee machine', 'LED TV']",1725444,Wilson,not confirmed,Moderately Experienced,0.0,Meireles in Brazil,Brazil,6987,usd,Holiday Season,No,2018-08-09,2019-08-09,0.14,72.3,not confirmed,918,0.0,Strict,45.35,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'Juices']",33,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",7.4,8,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,22.23,15.984000000000002,78.503
8621911,The Jackfruit Tree,Bright Beautiful Brooklyn,Entire house,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Heaters', 'Air conditioning', 'Pool']",5642448,Robert,confirmed,Inexperienced,0.13,Richmond in Melbourne,Melbourne,7872,usd,Holiday Season,Yes,2019-12-04,2020-12-04,0.14,88.4,confirmed,740,0.22,Moderate,29.72,"['Cereals', 'Fruits', 'Vegetables', 'OJ', 'Milk']",206,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",5.89,9,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,35.332,14.3127,81.1327
9671616,Rosie’s Retreat,Cozy and spacious - rare for NYC!,Entire house,House,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Air conditioning', 'LED TV']",9610913,Tucker,not confirmed,Experienced,0.0,Poncey-Highland in  Georgia,Brisbane,5438,usd,Non Holiday Season,Yes,2022-06-09,2023-06-09,0.14,77.98,not confirmed,538,0.0,Moderate,18.19,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Muffins']",111,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,5.89,5,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",22.798000000000002,7.9515,43.480900000000005
3237808,West Shore Country Hale,SUPER BIG AND COZY PRIVATE BEDROOM,Entire house,House,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Iron and iron board', 'Smart locks for self check-in']",2657611,Robinson,not confirmed,Moderately Experienced,0.0,District VII in  Hungary,Rishikesh,3106,usd,Holiday Season,Yes,2020-01-31,2021-01-31,0.1,75.93,confirmed,533,0.29,Strict,21.32,"['Cereals', 'Fruits', 'Vegetables', 'OJ', 'Milk']",85,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",1.13,6,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,22.593,1.8306,62.44819999999999
9057303,Junoon In The Hills,Park Slope haven 15 mins from Soho,Private room,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Heaters', 'Free parking', 'Air conditioning']",2151631,Tucker,not confirmed,Experienced,0.0,Hammerbrook in Germany,Germany,2270,usd,Non Holiday Season,No,2022-12-16,2023-12-16,0.13,76.77,confirmed,467,0.49,Strict,33.01,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'OJ']",407,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,8.93,7,Clean up and treat the home the way you'd like your home to be treated,22.677,16.877699999999997,104.8081
